ID	year	author	title	subgenre	genre	form	word_types	size	the	and	i	a	of	you	is	my	it	to_infinitive	in_preposition	not	to_preposition	will_verb	your	me	be	with	but	he	have	this	for_preposition	his	as	all	what	him	thou	are	that_relative	sir	shall	that_demonstrative	if	do	now	by_preposition	we_truePlural	thy	no_adjective	or	they	that_conjunction	she	good	at	thee	would	so_adverbDegree	come	then	am	here	o	how	was	there	her_adjective	them	let	from	more	their	our_truePlural	well	her_personalPronoun	on_preposition	must	may	man	for_conjunction	see	love	when	one	make	yet	which_relative	lord	ye	so_adverbManner	too	know	why	us_truePlural	were	can	should	had	an	than	such	out	upon_preposition	these	never	some	take	say	hath	go	where	like_preposition	up_adverb	did	most	much	give	tell	think	any	nor	mine	has	time	no_exclamation	own	nay	life	men	made	great	been	pray	cannot	thus	into	heart	ever	again	could	still	first	TRUE	away	very	art	both	before	king	nothing	though	lady	aye	hand	those	speak	father	death	look	done	hear	two	in_adverb	name	other	world	wife	only	way	long	so_conjunction	yes	fair	little	down	who_relative	sweet	myself	whose	doth	better	god	old	day	best	till	poore	on_adverb	sure	who_interrogative	being	hast	stand	hope	house	comes	since	without	many	against	faith	put	about	leaue	might	brother	friend	none
11	1605	Chapman_George	Monsieur_dOlive	comedy	comedy	unknown	3246	17519	2.9111252	2.648553	2.4316456	2.0549119	2.072036	1.678178	1.678178	1.7580912	1.4612706	1.5697243	1.5526	0.94183457	1.0902449	0.91329414	1.3071523	0.6849706	1.095953	0.82196474	0.91329414	0.7705919	0.5765169	0.71921915	0.7363434	0.8904618	0.8790456	0.6507221	0.59364116	0.55939263	0.13699412	0.35960957	0.4908956	0.17695074	0.6507221	0.4452309	0.47377133	0.3424853	0.45664707	0.4338147	0.29682058	0.108453676	0.40527427	0.42810664	0.32536104	0.30823678	0.4338147	0.45664707	0.37102574	0.18265882	0.23973972	0.35960957	0.23403162	0.18265882	0.194075	0.16553456	0.21119927	0.2911125	0.38815	0.34819338	0.6393059	0.32536104	0.25686398	0.30252868	0.18836692	0.30252868	0.29682058	0.3824419	0.39956617	0.25686398	0.21119927	0.20549119	0.22832353	0.2854044	0.25686398	0.35390148	0.25686398	0.21119927	0.19978309	0.20549119	0.18836692	0.51372796	0.028540442	0.22832353	0.194075	0.27969632	0.18836692	0.13699412	0.22261545	0.21690735	0.18836692	0.23973972	0.30823678	0.194075	0.23973972	0.194075	0.13128603	0.13699412	0.15411839	0.1427022	0.13128603	0.18836692	0.1427022	0.194075	0.11416177	0.17124265	0.079913236	0.108453676	0.13128603	0.11416177	0.06278897	0.17124265	0.1427022	0.21690735	0.11986986	0.06278897	0.08562133	0.11416177	0.09132941	0.06278897	0.06278897	0.13699412	0.11416177	0.108453676	0.10274559	0.08562133	0.11416177	0.06278897	0.10274559	0.12557794	0.079913236	0.18836692	0.057080884	0.079913236	0.11416177	0.08562133	0.11986986	0.017124265	0.108453676	0.022832353	0.06278897	0.0970375	0.039956618	0.11986986	0.039956618	0.06278897	0.051372796	0.057080884	0.022832353	0.028540442	0.022832353	0.057080884	0.06278897	0.074205145	0.079913236	0.057080884	0.06849706	0.028540442	0.15982647	0.12557794	0.1427022	0.11416177	0.074205145	0.079913236	0.09132941	0.028540442	0.039956618	0.108453676	0.057080884	0.057080884	0.051372796	0.11986986	0.06278897	0.045664705	0.045664705	0.022832353	0.028540442	0.16553456	0.03424853	0.03424853	0.074205145	0.079913236	0.108453676	0.074205145	0.10274559	0.005708088	0.051372796	0.06278897	0.051372796	0.039956618	0.03424853	0.057080884	0.06278897	0.06278897	0.079913236	0.06278897	0.022832353	0.06278897	0.079913236	0.14841029	0.051372796	0.039956618
12	1610	Chapman_George	Revenge_of_Bussy_dAmbois	Tragedy	tragedy	unknown	3335	19654	2.9815814	3.4852955	1.6434313	1.1905973	2.1522336	1.2414776	1.3941182	1.1702453	1.3686781	1.353414	1.6027272	0.9158441	1.1804212	0.63600284	0.9158441	0.5902106	0.72249925	0.9158441	0.7682914	0.8751399	0.447746	0.70723516	0.84461176	1.129541	0.94128424	1.1702453	0.52915436	0.8039076	0.22896102	0.50371426	0.5647705	0.37142566	0.21878497	0.49862623	0.2900173	0.26457718	0.38160172	0.39177775	0.38668972	0.23404905	0.4884502	0.3561616	0.40704182	0.30019334	0.23913707	0.34089753	0.26457718	0.17299278	0.33072147	0.4935382	0.18316881	0.2696652	0.07123232	0.22896102	0.16281673	0.22896102	0.25440115	0.13737662	0.25948915	0.25440115	0.21369696	0.35107356	0.43756995	0.63600284	0.2900173	0.2951053	0.10684848	0.3358095	0.28492928	0.18316881	0.32054543	0.13228859	0.23913707	0.22896102	0.4019538	0.32563347	0.26457718	0.26457718	0.43756995	0.23913707	0.17299278	0.30528137	0.18316881	0.16790475	0.08649639	0.13228859	0.23913707	0.223873	0.22896102	0.21878497	0.13228859	0.26457718	0.21369696	0.19334486	0.050880227	0.223873	0.27984124	0.13737662	0.223873	0.09667243	0.18825684	0.101760454	0.14246464	0.22896102	0.14246464	0.09158441	0.26457718	0.20860894	0.101760454	0.07123232	0.14246464	0.20860894	0.15264069	0.08140837	0.010176046	0.13228859	0.08649639	0.12211255	0.025440114	0.15264069	0.37142566	0.20352091	0.18316881	0.07632034	0.05596825	0.07632034	0.1577287	0.13228859	0.030528137	0.17299278	0.061056275	0.101760454	0.17299278	0.07632034	0.18316881	0.020352092	0.010176046	0.030528137	0.1577287	0.117024526	0.14246464	0.101760454	0.16281673	0.030528137	0.040704183	0.08140837	0.10684848	0.030528137	0.015264069	0.13228859	0.045792203	0.08140837	0.050880227	0.07632034	0.066144295	0.045792203	0.12720057	0.08140837	0.040704183	0.17299278	0.09667243	0.030528137	0.040704183	0.005088023	0.030528137	0.07123232	0.061056275	0.09667243	0.03561616	0.040704183	0.12211255	0.12720057	0.050880227	0.07123232	0.005088023	0.040704183	0.07632034	0.050880227	0.050880227	0.07632034	0.08649639	0.09158441	0.18825684	0.030528137	0.050880227	0.040704183	0.030528137	0.030528137	0.1780808	0.09158441	0.07632034	0.07123232	0.066144295	0.061056275	0.045792203	0.08140837	0.05596825	0.20352091	0.12211255	0.09667243
13	1602	Chapman_George	Sir_Giles_Goosecap	comedy	comedy	mixed	3269	20433	2.6329956	3.132188	2.8434396	1.8646307	1.8450546	2.0946507	1.5905643	1.9478295	1.2822396	1.1452063	1.336074	1.0424314	0.88582194	1.0669016	0.94455045	0.6411198	0.80751723	0.9005041	0.7879411	0.95433855	0.6558019	0.5921793	0.783047	0.6068615	0.6313317	0.5481329	0.52855676	0.5677091	0.24959624	0.3915235	0.4355699	0.87603384	0.4110997	0.53834486	0.5334508	0.4355699	0.47472227	0.28385454	0.46004012	0.24470219	0.3132188	0.332795	0.42088777	0.25938433	0.3474771	0.6117555	0.31811285	0.17618558	0.45514607	0.46493417	0.3670533	0.43067586	0.22023198	0.21044388	0.2789605	0.24470219	0.23980816	0.30832475	0.36215925	0.42578182	0.2544903	0.22512603	0.26917243	0.31811285	0.2789605	0.30832475	0.28385454	0.23491411	0.17618558	0.21533793	0.22512603	0.30832475	0.24470219	0.37194735	0.17129155	0.23491411	0.27406645	0.17618558	0.19576176	0.6606959	0.2789605	0.21533793	0.23491411	0.30343074	0.40620565	0.24959624	0.19576176	0.17129155	0.20554985	0.19576176	0.17129155	0.23491411	0.1566094	0.20554985	0.12724514	0.117457055	0.24959624	0.112563014	0.21044388	0.1908677	0.058728527	0.14192727	0.112563014	0.13703322	0.112563014	0.09298684	0.1908677	0.107668966	0.09298684	0.20554985	0.17129155	0.22023198	0.08809279	0.09298684	0.09788088	0.07341066	0.07341066	0.07341066	0.19576176	0.122351095	0.09298684	0.08809279	0.06851661	0.09788088	0.13213919	0.102774926	0.102774926	0.112563014	0.16150345	0.13213919	0.058728527	0.13703322	0.06851661	0.058728527	0.112563014	0.04894044	0.1566094	0.02447022	0.102774926	0.07341066	0.004894044	0.112563014	0.102774926	0.019576175	0.13703322	0.122351095	0.04894044	0.0783047	0.014682132	0.02447022	0.06851661	0.053834483	0.08809279	0.13703322	0.06362257	0.044046395	0.14192727	0.15171537	0.03915235	0.107668966	0.044046395	0.058728527	0.07341066	0.04894044	0.058728527	0.15171537	0.06362257	0.014682132	0.14192727	0.044046395	0.06362257	0.03915235	0.08809279	0.09788088	0.019576175	0.019576175	0.08809279	0.06362257	0.09298684	0.04894044	0.0783047	0.02447022	0.08809279	0.019576175	0.029364264	0.08319875	0.06851661	0.053834483	0.053834483	0.09298684	0.04894044	0.029364264	0.06851661	0.058728527	0.08809279	0.044046395	0.08809279	0.029364264	0.23980816	0.029364264
14	1604	Chapman_George	Widows_Tears	comedy	comedy	unknown	3808	21983	2.970477	2.388209	2.25174	1.8241369	2.3700132	2.0242915	1.4647682	1.1690851	1.6057863	1.4147296	1.2873584	1.200928	1.1008507	0.8825001	1.5239048	0.7778738	0.87795115	0.7642269	0.96893054	0.6277578	0.5458764	0.9871264	0.81426555	0.8870491	0.69599235	0.57771915	0.6868944	0.5322294	0.4367011	0.5094846	0.4821908	0.44579902	0.4639949	0.5868171	0.5549743	0.3320748	0.23654643	0.38666242	0.2729382	0.3138789	0.40940726	0.23199745	0.24564436	0.3320748	0.52768046	0.32297686	0.3457217	0.25929126	0.24564436	0.32297686	0.2547423	0.18195878	0.15921395	0.24564436	0.20925261	0.2729382	0.3320748	0.30478096	0.7642269	0.20470363	0.28203613	0.28203613	0.25929126	0.2410954	0.22744848	0.42760316	0.34117272	0.2410954	0.300232	0.21835054	0.10917527	0.18195878	0.1956057	0.27748716	0.14556703	0.25019333	0.1956057	0.24564436	0.18650776	0.15466496	0.08643042	0.15466496	0.15466496	0.29568303	0.104626305	0.18195878	0.13192011	0.17740981	0.21835054	0.16376291	0.17740981	0.16376291	0.22744848	0.2410954	0.16376291	0.22744848	0.1364691	0.17740981	0.20015466	0.21835054	0.23199745	0.1364691	0.095528364	0.10007733	0.11827321	0.12282218	0.14556703	0.11372424	0.07733248	0.14101806	0.14101806	0.12737115	0.09097939	0.10917527	0.11827321	0.14556703	0.11372424	0.06368557	0.11827321	0.1364691	0.054587636	0.12282218	0.11372424	0.12737115	0.11372424	0.072783515	0.081881456	0.12737115	0.081881456	0.12282218	0.104626305	0.08643042	0.06823455	0.08643042	0.13192011	0.07733248	0.054587636	0.054587636	0.050038666	0.081881456	0	0.07733248	0.050038666	0.00454897	0.081881456	0.11372424	0.054587636	0.06368557	0.009097939	0.095528364	0.07733248	0.06823455	0.10007733	0.031842787	0.06823455	0.054587636	0.104626305	0.06823455	0.095528364	0.09097939	0.07733248	0.06368557	0.10007733	0.036391757	0.040940728	0.045489695	0.045489695	0.050038666	0.081881456	0.054587636	0.031842787	0.036391757	0.06823455	0.009097939	0.036391757	0.00454897	0.045489695	0.06823455	0.072783515	0.08643042	0.040940728	0.081881456	0.040940728	0.10007733	0.054587636	0.045489695	0.072783515	0.027293818	0.054587636	0.07733248	0.06368557	0.081881456	0.072783515	0.036391757	0.022744847	0.06368557	0.10007733	0.32752582	0.06823455	0.06823455
15	1602	Chettle_Henry	Hoffman	Tragedy	tragedy	unknown	3478	19633	3.0509856	2.8421535	2.8829012	1.5586003	1.8998625	1.5993481	1.456731	1.9507971	0.67743087	1.1001885	1.2326186	0.7843936	0.88116944	0.8913564	0.876076	1.0085061	0.8302348	0.8658891	0.88116944	0.7283655	0.60102886	0.8251414	0.7538328	0.7742067	0.55009425	0.5551877	0.47878572	0.5246269	0.6264962	0.45841187	0.58065504	0.12224316	0.3514491	0.51953346	0.35654256	0.26995364	0.3514491	0.67743087	0.4074772	0.47878572	0.43294454	0.33107522	0.19864514	0.23939286	0.31070137	0.1884582	0.25467324	0.30560791	0.1884582	0.25976673	0.3514491	0.25976673	0.34126216	0.26995364	0.3208883	0.1884582	0.28523403	0.23939286	0.28014058	0.18336475	0.24448632	0.26486018	0.23939286	0.26995364	0.26995364	0.26995364	0.219019	0.3208883	0.16808435	0.13243009	0.15280396	0.18336475	0.15280396	0	0.20883207	0.15280396	0.1018693	0.18336475	0.12733662	0.27504712	0.12224316	0.10696277	0.16299088	0.18336475	0.17827128	0.25467324	0.17317781	0.14261702	0.13243009	0.16808435	0.17317781	0.14771049	0.15280396	0.07640198	0.17827128	0.17827128	0.21392554	0.19864514	0.13752356	0.15280396	0.16808435	0.005093465	0.24448632	0.18336475	0.117149696	0.14771049	0.16299088	0.035654254	0	0.15789741	0	0.086588904	0.09677584	0.117149696	0.07130851	0.045841187	0.11205623	0.07130851	0.14771049	0.18336475	0.09677584	0.07640198	0.056028116	0.07640198	0.17317781	0.06112158	0.14261702	0.086588904	0.20883207	0.05093465	0.066215046	0.07130851	0.04074772	0.08149544	0.21392554	0.08149544	0.05093465	0.091682374	0.035654254	0.06112158	0.02037386	0.05093465	0.091682374	0.086588904	0.15789741	0.12733662	0.07640198	0	0.33107522	0.30560791	0	0.091682374	0	0.035654254	0.07640198	0.06112158	0.04074772	0.025467325	0.035654254	0.066215046	0.08149544	0.06112158	0.04074772	0.035654254	0	0.08149544	0.15280396	0.045841187	0.045841187	0.07130851	0.056028116	0.066215046	0.04074772	0.09677584	0.07640198	0.056028116	0.025467325	0.07640198	0.1018693	0.086588904	0.03056079	0.091682374	0.10696277	0.086588904	0.10696277	0.086588904	0.03056079	0.08149544	0.08149544	0.045841187	0.035654254	0.11205623	0.025467325	0.04074772	0.035654254	0.091682374	0.03056079	0.17317781	0.06112158	0.056028116
16	1611	Cooke_John	Greenes_Tu_Quoque	comedy	comedy	mixed	3449	23379	2.4851363	2.5792377	3.6699603	2.2113862	1.471406	3.2721674	1.8264254	1.3388083	1.6382223	1.1463279	1.0265623	1.1463279	0.9880662	1.471406	1.1762693	1.1121092	1.0137303	0.73142564	0.88113266	0.6886522	1.0094529	0.6672655	0.73142564	0.53466785	0.79130846	0.40634757	0.74853504	0.6886522	0.5090038	0.5090038	0.5004491	1.0693357	0.65871084	0.36357415	0.5389452	0.7998631	0.35501945	0.37640616	0.4876171	0.28230464	0.37212884	0.22669917	0.28658196	0.22669917	0.22669917	0.4277343	0.25236323	0.30369136	0.36357415	0.25236323	0.5175585	0.28658196	0.3379101	0.42345694	0.15398434	0.3806835	0.12832029	0.2395312	0.17537107	0.19248043	0.3892382	0.18392575	0.2395312	0.10693357	0.12832029	0.35501945	0.2694726	0.18820308	0.35501945	0.21814449	0.30369136	0.4705077	0.32935542	0	0.17109372	0.26519525	0.19675778	0.19675778	0.20531246	0.04277343	0.038496085	0.17537107	0.10265623	0.24380855	0.50472647	0.22669917	0.20103511	0.19248043	0.1796484	0.22242182	0.26091793	0.149707	0.1197656	0.2780273	0.28230464	0.11548826	0.25236323	0.149707	0.2780273	0.23525386	0.0598828	0.038496085	0.07271483	0.10265623	0.19248043	0.10265623	0.04277343	0.14542966	0.008554686	0.10693357	0.004277343	0.12832029	0.13259763	0.08554686	0.25236323	0.12404294	0.149707	0.08126952	0.20958981	0.064160146	0.10265623	0.064160146	0.0299414	0.12404294	0.20958981	0.0598828	0.08126952	0.16681637	0.16253904	0.12404294	0.17537107	0.08554686	0.07699217	0.13259763	0.055605456	0.09837889	0.08554686	0.09410154	0.0898242	0.09837889	0.008554686	0.064160146	0.06843749	0.0898242	0.06843749	0.12832029	0.025664058	0.004277343	0.07699217	0.04277343	0.004277343	0.055605456	0	0.12404294	0.10265623	0.064160146	0.06843749	0.04705077	0.025664058	0.038496085	0.04705077	0.064160146	0.055605456	0.24380855	0	0.09410154	0.0598828	0.0299414	0.021386715	0.1197656	0.034218743	0.04277343	0.12404294	0.10693357	0.025664058	0.0898242	0.07699217	0.06843749	0.034218743	0.07699217	0.034218743	0.06843749	0.0299414	0.07699217	0.08554686	0.0598828	0.064160146	0.055605456	0.021386715	0.07699217	0.008554686	0.034218743	0.06843749	0.0598828	0.038496085	0.12832029	0.051328115	0.06843749	0.08554686	0.0598828
17	1638	Davenant_William	Unfortunate_Lovers	Tragedy	tragedy	unknown	3131	16450	2.9726443	2.4924011	1.9817629	1.6899697	1.6778115	1.5015198	1.6413374	1.6170213	1.3434651	1.6656535	1.3920972	0.80851066	1.112462	0.94832826	1.4528875	0.68085104	0.6200608	0.8449848	0.80851066	0.68085104	0.5653495	0.7841945	0.5167173	0.9361702	0.5714286	0.5106383	0.43161094	0.34042552	0.34042552	0.668693	0.60790277	0.674772	0.42553192	0.32826748	0.4924012	0.1762918	0.36474165	0.34650457	0.42553192	0.5714286	0.32218844	0.19452888	0.54711246	0.3525836	0.3586626	0.15197569	0.21884498	0.1762918	0.42553192	0.5714286	0.18844984	0.2674772	0.18844984	0.3100304	0.16413374	0.27963525	0.3586626	0.18237083	0.42553192	0.18237083	0.18844984	0.38297874	0.26139817	0.39513677	0.5045593	0.103343464	0.27963525	0.18844984	0.3768997	0.30395138	0.04255319	0.23708206	0.14589666	0.29787233	0.32826748	0.0668693	0.3525836	0.23100305	0.23708206	0.103343464	0	0.07294833	0.39513677	0.19452888	0.17021276	0.1762918	0.2431611	0.26139817	0.27355623	0.25531915	0.12765957	0.2006079	0.32826748	0.10942249	0.23100305	0.17021276	0.14589666	0.17021276	0.19452888	0.04255319	0.21884498	0.0668693	0.29179332	0.2431611	0.09118541	0.20668693	0.12158055	0.24924012	0.12765957	0.04863222	0.17021276	0.054711245	0.054711245	0.12765957	0.012158055	0.079027355	0.030395137	0.12158055	0.012158055	0.079027355	0.079027355	0.14589666	0.12765957	0.12158055	0.060790274	0.08510638	0.12765957	0.060790274	0.10942249	0.0668693	0.0668693	0.1762918	0.19452888	0.15805471	0.0668693	0.0668693	0.04863222	0.09726444	0.054711245	0.07294833	0.11550152	0.006079027	0.32826748	0.12158055	0.04255319	0.07294833	0.14589666	0.006079027	0.02431611	0.103343464	0	0.012158055	0.054711245	0.0668693	0.030395137	0.04255319	0.060790274	0.09118541	0.054711245	0.018237082	0.09726444	0.13981763	0.02431611	0.030395137	0	0.12765957	0.04255319	0.10942249	0.060790274	0.036474165	0.07294833	0.0668693	0.04863222	0	0.0668693	0.04863222	0.060790274	0.0668693	0.04863222	0.0668693	0.054711245	0.030395137	0.04863222	0.04863222	0.036474165	0.103343464	0.09726444	0.012158055	0.2006079	0.04863222	0.030395137	0.054711245	0.054711245	0.012158055	0.079027355	0	0.04255319	0.018237082	0.036474165	0.018237082
18	1606	Day_John	Isle_of_Gulls	comedy	comedy	mixed	3783	21348	3.6303167	2.7075136	2.763725	2.314034	2.5388796	1.5317594	1.3584411	1.7097621	1.424021	1.2413341	1.5926551	1.0820686	0.92280304	0.90406597	1.0680157	0.8010118	0.871276	0.8478546	0.92280304	0.754169	0.92280304	0.6183249	0.8010118	0.74480045	0.76822186	0.4122166	0.49184936	0.37474236	0.2529511	0.435638	0.26700392	0.19205546	0.35600525	0.5059022	0.5059022	0.5105865	0.29042533	0.32321528	0.40753233	0.2997939	0.30916244	0.2529511	0.36537382	0.2951096	0.25763538	0.3419524	0.36068952	0.2061083	0.2951096	0.2061083	0.18737118	0.28105676	0.24826682	0.17800263	0.13584411	0.28105676	0.18268691	0.19673975	0.25763538	0.44969085	0.23889826	0.10305415	0.21079259	0.47779652	0.435638	0.20142402	0.17800263	0.16863406	0.19205546	0.16394979	0.24826682	0.32789958	0.2763725	0	0.11710699	0.22016114	0.24826682	0.2061083	0.1592655	0.11242271	0.037474237	0.14052838	0.24358253	0.121791266	0.20142402	0.21079259	0.23889826	0.14521267	0.318531	0.22484542	0.2763725	0.17331834	0.17800263	0.318531	0.17800263	0.12647554	0.19673975	0.30447817	0.17800263	0.14521267	0.22484542	0.046842795	0.19673975	0.32789958	0.11710699	0.07963275	0.060895633	0.18268691	0.00468428	0.060895633	0.023421397	0.1592655	0.08431703	0.14052838	0.042158514	0.12647554	0.10305415	0.16863406	0.16394979	0.07963275	0.07963275	0.08431703	0.06557991	0.06557991	0.028105678	0.14052838	0.11710699	0.10305415	0.009368559	0.046842795	0.051527075	0.1592655	0.037474237	0.046842795	0.08431703	0.07026419	0.16394979	0.060895633	0.060895633	0.046842795	0	0.07963275	0.16863406	0.08900131	0.07026419	0.07026419	0.032789957	0	0.11710699	0.018737119	0	0.074948475	0.014052839	0.08431703	0.046842795	0.060895633	0.060895633	0.060895633	0.098369874	0.10305415	0.09368559	0.07963275	0.13584411	0.07026419	0.00468428	0.08431703	0.06557991	0.06557991	0.08900131	0.056211356	0.060895633	0.07026419	0.074948475	0.07026419	0.07963275	0.06557991	0.08431703	0.060895633	0.074948475	0.037474237	0.08431703	0.056211356	0.046842795	0.046842795	0.07963275	0.11242271	0.023421397	0.121791266	0.042158514	0.060895633	0.074948475	0.10305415	0.060895633	0.074948475	0.074948475	0.060895633	0.07963275	0.009368559	0.056211356	0.07026419
19	1605	Dekker_Thomas	Honest_Whore_Part_2	comedy	comedy	unknown	3599	23670	2.7038445	1.9433882	3.0460498	2.484157	1.373046	2.1630757	2.1335022	1.5420363	1.478665	1.2040558	1.1322349	1.009717	0.8660752	1.0646387	1.1068864	0.8660752	0.9378961	0.608365	0.7858048	0.6590621	0.7984791	0.90409803	0.747782	0.5111956	0.57456696	0.6294888	0.5576679	0.48584706	0.49007183	0.70553446	0.38445288	0.6294888	0.4435995	0.5154204	0.49852133	0.45627376	0.36755386	0.35065484	0.31263202	0.295733	0.5154204	0.20278834	0.2746092	0.24926066	0.608365	0.40557668	0.39712715	0.28305873	0.28305873	0.26193494	0.32108155	0.3633291	0.295733	0.3633291	0.27038446	0.30840728	0.35065484	0.26193494	0.3929024	0.31263202	0.2577102	0.19011407	0.29150823	0.13096747	0.109843686	0.29995775	0.3633291	0.29150823	0.16899028	0.19433883	0.34220532	0.2070131	0.28305873	0.14364174	0.28728348	0.29150823	0.19856358	0.30840728	0.16054077	0.41825095	0.11406844	0.24926066	0.1267427	0.19011407	0.18166456	0.105618924	0.18588932	0.16899028	0.2534854	0.16476552	0.24503592	0.1774398	0.14364174	0.3041825	0.19011407	0.18166456	0.17321505	0.18588932	0.13941698	0.1774398	0.07182087	0.18166456	0.105618924	0.32108155	0.21123785	0.118293196	0.06337135	0.08449514	0.16476552	0.11406844	0.08027039	0.20278834	0.15209125	0.13941698	0.19433883	0.059146598	0.15209125	0.1267427	0.105618924	0.059146598	0.16899028	0.1267427	0.033798058	0.109843686	0.21123785	0.118293196	0.16054077	0.08449514	0.054921843	0.059146598	0.0887199	0.07182087	0.0887199	0.109843686	0.09294466	0.118293196	0.118293196	0.12251796	0.08027039	0.09294466	0.008449514	0.08027039	0.10139417	0.10139417	0.038022812	0.097169414	0.13519223	0.04647233	0.13096747	0.012674271	0.13096747	0.06337135	0.10139417	0.12251796	0.067596115	0.15209125	0.06337135	0.07182087	0.17321505	0.07182087	0.012674271	0.07182087	0.06337135	0.20278834	0.08027039	0.076045625	0.118293196	0.033798058	0.12251796	0.04647233	0.033798058	0.008449514	0.04647233	0.008449514	0.26615968	0.105618924	0.067596115	0.06337135	0.16899028	0.08027039	0.076045625	0.076045625	0.08449514	0.06337135	0.054921843	0.038022812	0.109843686	0.021123786	0.06337135	0.050697085	0.09294466	0.04647233	0.06337135	0.054921843	0.08449514	0.059146598	0.038022812	0	0.008449514	0.08027039
20	1612	Dekker_Thomas	If_this_be_not_good_the_Devil_is_in_it	comedy	comedy	unknown	4350	22009	2.8760962	2.1900132	2.3990185	1.7356536	1.6447817	1.1995093	1.6584125	0.7814985	1.1767913	1.190422	1.1858785	0.70425737	1.0768322	0.9723295	0.7724113	0.708801	0.7269753	0.7814985	0.69517016	0.663365	0.7814985	1.0132219	0.70425737	0.6451906	0.46344677	0.7587805	0.62247264	0.46344677	0.7678677	0.60429823	0.3225953	0.3316825	0.6588214	0.61338544	0.5088827	0.3180517	0.4180108	0.37257487	0.36803126	0.5134263	0.31350812	0.25898495	0.46344677	0.19991821	0.12267709	0.24081057	0.45890316	0.44072878	0.19083102	0.20446181	0.25898495	0.25898495	0.3180517	0.48162115	0.15902585	0.25444135	0.13630788	0.3544005	0.072697535	0.3544005	0.35894406	0.31350812	0.3180517	0.34531328	0.27715933	0.15902585	0.06361034	0.27261576	0.2271798	0.12267709	0.20446181	0.09541551	0.2271798	0	0.23172338	0.37257487	0.15448226	0.23626699	0.24989776	0.072697535	0.059066746	0.19083102	0.20446181	0.09541551	0.12722068	0.17720024	0.14085147	0.213549	0.13176428	0.24989776	0.15902585	0.14539507	0.17265664	0.28170294	0.090871915	0.3225953	0.16356945	0.18174383	0.13176428	0.081784725	0.03180517	0.004543596	0.2090054	0.14085147	0.3225953	0.09541551	0.12267709	0.12267709	0	0.11813349	0	0.1135899	0.09541551	0.14085147	0.18174383	0.040892363	0.18174383	0.18174383	0.018174384	0.06815394	0.16356945	0.06815394	0.059066746	0.1135899	0.08632832	0.099959105	0.13176428	0.14539507	0.05452315	0.072697535	0.08632832	0.049979553	0.06815394	0.1090463	0.040892363	0.17265664	0.03180517	0.14993866	0.045435958	0.081784725	0.19991821	0.06361034	0.06815394	0.018174384	0.018174384	0.06361034	0.14539507	0.009087192	0.08632832	0.049979553	0.004543596	0.1135899	0	0.1135899	0.13630788	0.06815394	0.036348768	0.13630788	0.018174384	0.07724113	0.049979553	0.072697535	0.13176428	0.13630788	0	0.05452315	0.19083102	0.16811304	0	0.040892363	0.081784725	0.004543596	0.040892363	0.022717979	0.081784725	0.17720024	0.081784725	0.090871915	0.13176428	0.036348768	0.03180517	0.072697535	0.11813349	0.1090463	0.09541551	0.03180517	0.072697535	0.045435958	0.049979553	0.059066746	0.11813349	0.05452315	0.018174384	0.027261576	0.07724113	0.06815394	0.018174384	0.009087192	0.03180517	0.13176428
